Address,Team,ban_1,ban_2,ban_3,ban_4,ban_5
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1120538?gameHash=ac0a5a96f31be592,redBans,Syndra,Graves,Rumble,Karma,Gragas
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1120549?gameHash=5e1fac63bb67234f,redBans,Syndra,Karma,Zilean,Kled,Fizz
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130578?gameHash=f988c661384a0d2d,redBans,Gragas,Syndra,Ashe,Caitlyn,KogMaw
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130579?gameHash=74c9514d6f5b675e,redBans,Syndra,Orianna,Ashe,Camille,Kalista
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130590?gameHash=5819892d754cf22c,redBans,Syndra,Ashe,Graves,Leblanc,Gragas
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130591?gameHash=f08f7fb9bf6fa5d5,redBans,Syndra,Ashe,Graves,Leblanc,Gragas
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130592?gameHash=8663d2a752587ec3,redBans,Camille,Lulu,Fizz,Karma,Malzahar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130594?gameHash=87a209c48be15439,redBans,Syndra,Graves,Zyra,Shen,Leblanc
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140145?gameHash=f0d9c3aee8fb1965,redBans,Xayah,Sejuani,Lulu,Orianna,Galio
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140156?gameHash=957a4c3a1e0a6b0b,redBans,Kennen,Taliyah,Thresh,Fiora,Leblanc
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140161?gameHash=b573969abb7bf82d,redBans,Kennen,Elise,Zac,Fiora,TahmKench
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140169?gameHash=7c2e662c4f676ce4,redBans,Orianna,Zac,LeeSin,TahmKench,Gangplank
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140170?gameHash=6a939f27312b56b0,redBans,Elise,Kennen,Syndra,Fiora,JarvanIV
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140260?gameHash=701faf6227620607,redBans,Ivern,JarvanIV,Leblanc,Shen,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140262?gameHash=6ab64ed79c1262bf,redBans,Ivern,JarvanIV,Leblanc,Shen,Kassadin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140265?gameHash=63d6fb5af656f032,redBans,Kennen,Zac,Varus,Olaf,LeeSin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140280?gameHash=f4587a5fc8d844d1,redBans,Xayah,Syndra,Thresh,Orianna,Leblanc
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140443?gameHash=1375e9d6f31a7b3c,redBans,Zac,Elise,Kennen,Karma,Kled
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140454?gameHash=d6686f0ff7133ea0,redBans,Ivern,Zac,Thresh,Blitzcrank,JarvanIV
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140457?gameHash=bda31bb03b89c09a,redBans,Zac,Syndra,Elise,TahmKench,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140466?gameHash=9bcc9d834c785d69,redBans,Elise,Zac,Galio,LeeSin,Rumble
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780441?gameHash=45dfe4e4b67d5387,redBans,Jhin,Vladimir,Malzahar,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140478?gameHash=117981d144dbca21,redBans,Xayah,Zac,Galio,Sejuani,Caitlyn
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140487?gameHash=2c034c1f656c0d50,redBans,Syndra,Zac,Thresh,TwistedFate,Graves
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140499?gameHash=3540c9a6a9acd772,redBans,Syndra,Zac,Galio,TahmKench,Renekton
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140517?gameHash=34b2e635d1e58dde,redBans,Zac,Syndra,Elise,Kled,LeeSin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140536?gameHash=4a1463d6a7c8aa3d,redBans,Ivern,Zac,Cassiopeia,Ahri,Leblanc
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140603?gameHash=ea03d0bb978dbb26,redBans,Syndra,Kassadin,Thresh,Brand,Twitch
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140617?gameHash=264d280c01dbcd4d,redBans,Gragas,Galio,Zac,Shen,Sejuani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140618?gameHash=f01ffff19a83d32a,redBans,Xayah,Syndra,Zac,Kled,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140643?gameHash=35a0c026ad77abca,redBans,Syndra,Galio,Thresh,Taliyah,JarvanIV
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140729?gameHash=5372ed437b862904,redBans,Zac,Orianna,Kled,Xayah,Varus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140736?gameHash=734363cfbdaadc46,redBans,Leblanc,Syndra,LeeSin,JarvanIV,Zed
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140748?gameHash=0342ced8cd8b5b93,redBans,Ivern,Zac,Cassiopeia,Leblanc,Ahri
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140764?gameHash=f71cfe447a8545aa,redBans,Syndra,Galio,Zac,Varus,Caitlyn
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160150?gameHash=f1f49bd9259e07fb,redBans,Ivern,Cassiopeia,Zyra,Lulu,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160151?gameHash=6a62eb1182690ebd,redBans,Xayah,Zac,Galio,Shen,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160157?gameHash=fbb637aa9f6fbf68,redBans,Cassiopeia,Zac,Syndra,Leblanc,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170212?gameHash=6d049973eff279d5,redBans,Thresh,Ivern,Elise,Kennen,Jayce
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160184?gameHash=3b09309dd682d86a,redBans,Galio,Shen,Gragas,Zyra,Lulu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160194?gameHash=81d9c446de3b6ab8,redBans,Thresh,Ivern,Elise,Orianna,Leblanc
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160263?gameHash=190aebb352a5cb58,redBans,Zac,Elise,Syndra,Khazix,LeeSin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160280?gameHash=5314c8db3d573e7c,redBans,Zac,Syndra,Elise,Rengar,Khazix
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160300?gameHash=69ffbbc890e21e2a,redBans,Kled,Zac,Leblanc,Taliyah,Jayce
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160336?gameHash=eff7057313cef288,redBans,Elise,Galio,Rumble,Orianna,Caitlyn
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170370?gameHash=b46b256a1ab571e8,redBans,Zac,Galio,JarvanIV,Khazix,Sejuani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160401?gameHash=ea6a1a91d7ca8511,redBans,Zac,Syndra,Leblanc,Rumble,Kled
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160433?gameHash=a0b99d5db5b174ac,redBans,Zac,Syndra,Thresh,Varus,Twitch
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160435?gameHash=5f6bf7966b251074,redBans,Galio,Ivern,Elise,KogMaw,Twitch
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160463?gameHash=67b692df1eca0ef2,redBans,Zac,Elise,Caitlyn,Kalista,KogMaw
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170479?gameHash=a816fe08b0ac2ad9,redBans,Kennen,JarvanIV,Zac,Ekko,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170500?gameHash=df3d58a5c5e50e7d,redBans,Kalista,Zac,Elise,Kled,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160530?gameHash=021beffa7a523235,redBans,Kalista,Elise,Galio,Kled,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160604?gameHash=e74db5ccb5fc36af,redBans,Xayah,Galio,Zac,Ashe,Varus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160616?gameHash=a73831f274a50b92,redBans,Xayah,Zac,Galio,Ekko,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160629?gameHash=61dac70b51324271,redBans,Elise,Zac,Leblanc,Kled,Jayce
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160634?gameHash=67f5bf7fdd74da94,redBans,Galio,Zac,Elise,Kassadin,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160635?gameHash=d68b15bb2b61e3bb,redBans,Zac,Elise,Caitlyn,Syndra,Leblanc
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170651?gameHash=6d6faa6b01136f04,redBans,Galio,LeeSin,Renekton,Shen,Caitlyn
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160673?gameHash=9d871dcfe6db3bfe,redBans,Galio,LeeSin,Renekton,Shen,Lulu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170656?gameHash=2113772ccb063e2d,redBans,Galio,Renekton,Zac,Shen,Ekko
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170657?gameHash=5f9281e14a039ff6,redBans,Zac,Caitlyn,Thresh,Brand,Lulu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170660?gameHash=55ef0942a8b2d3d7,redBans,Zac,Galio,Caitlyn,Xayah,Kalista
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160688?gameHash=90aabc5248a84a7f,redBans,Kennen,Caitlyn,Kalista,Braum,Rumble
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1180108?gameHash=cb83ae900f95bee9,redBans,Elise,Galio,Kennen,Nami,Brand
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1180113?gameHash=1a5680a738c37758,redBans,Elise,Kennen,Syndra,Brand,Bard
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1180116?gameHash=bc1cab64b31931ed,redBans,Orianna,Galio,Caitlyn,Kennen,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1180137?gameHash=6ba292c9e0e57d6a,redBans,Orianna,Caitlyn,Taliyah,Fiora,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1180142?gameHash=f05d6c1929e44d80,redBans,Syndra,Zac,Kalista,LeeSin,Elise
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1190179?gameHash=67b97c1c9f4bec04,redBans,Galio,Caitlyn,Thresh,Kennen,Twitch
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1190193?gameHash=738f7cc3b9bfd51d,redBans,Galio,Caitlyn,Thresh,Kennen,Twitch
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1190220?gameHash=769a18048642d212,redBans,Zac,Caitlyn,Kennen,Orianna,Kassadin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1190256?gameHash=6cebd31653af5b7b,redBans,Zac,Caitlyn,Syndra,RekSai,Camille
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200060?gameHash=a89df392abea8aba,redBans,Caitlyn,Thresh,Jax,Jayce,Blitzcrank
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200069?gameHash=f485522f42225816,redBans,Caitlyn,Thresh,Corki,Jax,Jayce
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200070?gameHash=06cd14128478c980,redBans,Xayah,Zac,Caitlyn,Rumble,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200091?gameHash=5d6c8034139b4850,redBans,KogMaw,Elise,Braum,Taliyah,Kassadin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200129?gameHash=3a41bb12d2a2e10d,redBans,KogMaw,Caitlyn,Elise,Varus,Tristana
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200135?gameHash=3738b5095e9ef3db,redBans,KogMaw,Caitlyn,Elise,Renekton,JarvanIV
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200137?gameHash=208f2ee34662a0ec,redBans,Caitlyn,KogMaw,Tristana,RekSai,LeeSin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200138?gameHash=403502094fc922d3,redBans,Caitlyn,Thresh,Kalista,Kennen,Rumble
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200151?gameHash=920775d52f7b11b9,redBans,Caitlyn,Galio,Gragas,Camille,Zyra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210149?gameHash=b7c056f12445c53f,redBans,Caitlyn,Zac,Kassadin,Camille,Tristana
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210163?gameHash=4e094cb25c695a56,redBans,Caitlyn,Cassiopeia,Thresh,Braum,Rakan
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200208?gameHash=faee7a45490f69d2,redBans,Thresh,Elise,Caitlyn,Kalista,Xayah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200222?gameHash=6a7207c6856a8a2d,redBans,Zac,Galio,Leblanc,Ekko,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210268?gameHash=adb670e1a13d4005,redBans,Elise,Galio,AurelionSol,Braum,Rakan
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210277?gameHash=09a1d081bd35506a,redBans,Zac,Caitlyn,Kalista,Camille,Gnar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210278?gameHash=f3feb920cc4a05e2,redBans,Zac,Caitlyn,Thresh,Jhin,Rakan
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210296?gameHash=b4112197486361a4,redBans,Caitlyn,Galio,Zac,Sejuani,Gragas
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210319?gameHash=4e8a525377200f67,redBans,Cassiopeia,Thresh,Zac,Gragas,Rumble
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200332?gameHash=69a82e7ff5b07337,redBans,Caitlyn,Zac,Nidalee,KogMaw,Xayah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200333?gameHash=17fbd82bf7e48b25,redBans,Caitlyn,Zac,Nidalee,KogMaw,Xayah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200334?gameHash=5fc3e5e6e4fd4aad,redBans,Caitlyn,Thresh,Kalista,Rakan,Braum
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200350?gameHash=050a86085bc7a089,redBans,Taliyah,Zac,Sejuani,RekSai,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210374?gameHash=44a6a94c7956ad61,redBans,Galio,RekSai,Lucian,Rumble,Renekton
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200391?gameHash=d33717300dd28c71,redBans,Galio,RekSai,Caitlyn,Renekton,Rumble
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200394?gameHash=2c84607388f700f8,redBans,Zac,Caitlyn,Thresh,Orianna,Zyra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200421?gameHash=9b067de83a58cea5,redBans,Galio,Kalista,Thresh,Jax,Fiora
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210435?gameHash=3802603c88340384,redBans,Caitlyn,Kassadin,Orianna,Jayce,Braum
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210446?gameHash=8d4a63c003861acb,redBans,Caitlyn,Kalista,Gragas,Elise,RekSai
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210447?gameHash=8b093965a5b597be,redBans,Zac,Taliyah,Kalista,Renekton,Varus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210449?gameHash=fb44150f5ff6df4f,redBans,Caitlyn,Orianna,Taliyah,Jhin,Tristana
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210466?gameHash=b376ecf344426fad,redBans,Xayah,Zac,Caitlyn,RekSai,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210467?gameHash=ddfc0306521a5829,redBans,Caitlyn,Orianna,Braum,KogMaw,Jinx
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250075?gameHash=4908f64b5deb08cc,redBans,Taliyah,Cassiopeia,Sejuani,Tristana,Corki
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250094?gameHash=04bb2cd1e0205b14,redBans,Zac,Cassiopeia,Sejuani,Syndra,Karthus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250106?gameHash=22972dc6ddc80257,redBans,Gragas,Orianna,Syndra,Braum,Blitzcrank
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250120?gameHash=a0a0e01542ae792d,redBans,Orianna,Gragas,Syndra,RekSai,Sejuani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250134?gameHash=84c5144c5f28e083,redBans,Orianna,Gragas,Kalista,Kassadin,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240139?gameHash=dbd4b9c714522fac,redBans,Kalista,Jhin,Rengar,Leblanc,Corki
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240142?gameHash=7ec43aad92c58a22,redBans,Kalista,Jhin,Alistar,Orianna,Leblanc
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240144?gameHash=c627cb345ff775a0,redBans,Caitlyn,Kalista,Kassadin,Alistar,Brand
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240159?gameHash=ac4c5afb33938bf3,redBans,Caitlyn,Galio,Kassadin,Jax,Rumble
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240233?gameHash=f2389d21f5cf3cc5,redBans,Galio,Elise,Kassadin,Rumble,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240256?gameHash=b9e4da9ef63d7ff9,redBans,Zac,Cassiopeia,Kalista,Velkoz,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250501?gameHash=589437da703875db,redBans,Taliyah,Thresh,Kalista,Renekton,Camille
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240466?gameHash=f4f07ab0a446868a,redBans,Gragas,Caitlyn,Maokai,Janna,Blitzcrank
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240473?gameHash=864a022bfe764bf9,redBans,Caitlyn,Gragas,Corki,Orianna,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250944?gameHash=231131060148dda4,redBans,Caitlyn,Elise,Chogath,Shen,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250953?gameHash=4f48379a89d3871b,redBans,Orianna,Malzahar,Caitlyn,Blitzcrank,Galio
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250955?gameHash=60f7e8a4d27d448f,redBans,Elise,Kalista,Caitlyn,Zyra,Rakan
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250972?gameHash=69203293e8a8ed48,redBans,Taliyah,Camille,Jax,KogMaw,Kalista
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250979?gameHash=c39d6fbf578d8f6e,redBans,TwistedFate,Chogath,Azir,Rumble,Elise
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240505?gameHash=b4843b38e1d23410,redBans,Taliyah,Caitlyn,Chogath,Blitzcrank,Alistar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240520?gameHash=f23a38df6fe1cdd7,redBans,Chogath,Caitlyn,Kassadin,Syndra,Gnar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240521?gameHash=04e7e18b0ff24316,redBans,Taliyah,Orianna,JarvanIV,Camille,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240528?gameHash=035bd255ed27816f,redBans,Zac,Kayn,Thresh,Shen,Rakan
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240548?gameHash=8bc3f228f912921a,redBans,Zac,Kalista,Maokai,Cassiopeia,Corki
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240613?gameHash=50a785a0e714db86,redBans,Zac,Maokai,Chogath,Cassiopeia,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240621?gameHash=44e29d8abdf7a6c4,redBans,Galio,Caitlyn,Kalista,Orianna,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240624?gameHash=11df75f5a4116dac,redBans,Zac,Chogath,Kalista,JarvanIV,Corki
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240630?gameHash=547d15091fcca05c,redBans,Taliyah,Caitlyn,Elise,Jax,Sejuani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240638?gameHash=7ddc42ac16061fab,redBans,Taliyah,Caitlyn,Maokai,Camille,Jayce
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240639?gameHash=d21e2afa1c5fc7ed,redBans,Chogath,Kassadin,Caitlyn,Braum,Trundle
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250802?gameHash=6f7177f94386022c,redBans,Orianna,Jax,Kalista,Galio,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250829?gameHash=84e85dff00c3bc33,redBans,TwistedFate,Chogath,Maokai,Rumble,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250849?gameHash=20a64a4ce89d9569,redBans,Malzahar,Chogath,Jax,Galio,Cassiopeia
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250860?gameHash=2da8640b838d1421,redBans,Kalista,Elise,Caitlyn,Corki,JarvanIV
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1290009?gameHash=b5ecfc97c0fb16d3,redBans,KogMaw,Syndra,Maokai,Elise,JarvanIV
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1290018?gameHash=17dabd9bbc0c3c52,redBans,Taliyah,Elise,Lucian,Syndra,Corki
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1290019?gameHash=a7a04eb9be8698a2,redBans,KogMaw,Yasuo,Maokai,Trundle,Camille
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1290020?gameHash=edce6e8f7c0f4410,redBans,Maokai,JarvanIV,Kalista,Orianna,Syndra
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1290024?gameHash=56c6436f4528debc,redBans,Maokai,Yasuo,Syndra,Ziggs,Azir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280050?gameHash=bc8f2fb6bab2a718,redBans,Orianna,Elise,JarvanIV,Galio,Corki
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280053?gameHash=1864068e3bd25b9e,redBans,Kalista,Gragas,Elise,KogMaw,Caitlyn
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280054?gameHash=b8a0e9e3f8f66731,redBans,Orianna,JarvanIV,Zac,Elise,Sejuani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280057?gameHash=c342a7698762efad,redBans,Kalista,Gragas,Elise,Malzahar,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1290263?gameHash=f9baabc1990d1480,redBans,Kalista,Rakan,Chogath,Cassiopeia,Malzahar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1290291?gameHash=d08adce97756d316,redBans,Kalista,Rakan,Chogath,Varus,Sivir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1290295?gameHash=a2b35c47c061d5ae,redBans,Rakan,Chogath,Kalista,Varus,Jinx
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280409?gameHash=df8aafe97441ed72,redBans,Taliyah,Lucian,Zac,Alistar,Chogath
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280441?gameHash=0237b1e14a8d6f0d,redBans,Kassadin,Kalista,JarvanIV,Syndra,Vladimir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280444?gameHash=14a8e3863ccc99cf,redBans,Taliyah,Lucian,Zac,Xayah,Varus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280453?gameHash=9e0a28fd985ba80c,redBans,Kalista,Rakan,Kassadin,Vladimir,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280484?gameHash=3c495cca0216d80c,redBans,Orianna,JarvanIV,Lucian,Shen,Jax
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280486?gameHash=abe3ba89852ec56d,redBans,Cassiopeia,Chogath,Kalista,Gnar,Rumble
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280487?gameHash=ceaa48392331e5b1,redBans,Orianna,JarvanIV,Kalista,Syndra,Lucian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280488?gameHash=fa6f6058ae011910,redBans,Cassiopeia,Kalista,Malzahar,Jayce,Gnar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280489?gameHash=a6ff163c5c426925,redBans,Orianna,Kalista,Gragas,Jax,Renekton
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280510?gameHash=8528ac418caebb8d,redBans,Orianna,Rakan,Kalista,Malzahar,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280511?gameHash=94a3c6acbcedfe65,redBans,Kalista,Rakan,Jayce,Rumble,Gnar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280512?gameHash=71d6e39106a7a6f9,redBans,Orianna,Rakan,Kalista,Gragas,Shen
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1200071?gameHash=6a45eae43b2cf29c,redBans,Gangplank,Trundle,MissFortune,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1200074?gameHash=c5b8c03b72826c7d,redBans,Gangplank,MissFortune,Kindred,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1190108?gameHash=e3f28a4e5a7174b1,redBans,Gangplank,TahmKench,Kindred,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1200092?gameHash=b555426c35bdf4ac,redBans,Fiora,Gangplank,DrMundo,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1190126?gameHash=25db80fe8f831a57,redBans,Kindred,Ryze,DrMundo,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1200148?gameHash=204626fb0e753477,redBans,Gangplank,Trundle,TahmKench,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1190142?gameHash=966761ce543ea7f1,redBans,Shen,Gangplank,Lulu,,
